Dstat 0.7.0 CSV output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,,,,,,,,,,,,,,,,
Host:,server.local,,,,User:,root,,,,,,,,,,,,,,,,,,,,,,,,
Cmdline:,dstat -Tcdilmnprsy --proc-count --output /tmp/dstat_Tcdilmnprsy_proc_server.local_20180317_214611.csv 1 86400,,,,Date:,17 Mar 2018 21:46:11 GMT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epoch,total cpu usage,,,,,,dsk/total,,interrupts,,,load avg,,,memory usage,,,,net/total,,procs,,,io/total,,swap,,system,,procs
1521332854.489,2.416,1.537,95.356,0.377,0,0.314,0,2396160,367,265,260,14.58,19.39,21.62,14995750912,3911680,253011881984,2780540928,30847564,49367117,3,1,40,0,271,0,34357637120,16935,17490,1503
1521332855.489,6.985,13.875,77.655,0.253,0,1.233,1966080,6069760,1443,1492,1272,14.58,19.39,21.62,15479021568,3919872,253011013632,2298130432,31387848,25466602,20,0,8,50,281,0,34357637120,67730,179343,1505
1521332856.489,9.468,8.075,80.462,1.013,0.032,0.95,3829760,26104320,1333,1201,1136,13.49,19.08,21.51,15232851968,3919872,252947050496,2608263168,38889630,33455369,24,3,97,101,804,0,34357637120,58055,162094,1505
1521332857.489,10.285,9.589,78.481,0.918,0,0.728,4591616,18260992,1184,1149,1051,13.49,19.08,21.51,15535153152,3919872,252952580096,2300432384,33527470,27792378,2,0,64,116,688,0,34357637120,57351,155913,1521
1521332858.489,6.299,8.461,79.881,4.669,0,0.689,86016,79980544,616,604,426,13.49,19.08,21.51,15598264320,3919872,252955344896,2234556416,58039703,66449661,9,2,16,14,2248,0,34357637120,34979,37392,1505
1521332859.489,13.151,7.847,78.092,0.596,0,0.314,24576,13896192,572,602,399,13.49,19.08,21.51,15575777280,3919872,252962095104,2250293248,25070479,27042435,32,0,24,6,177,0,34357637120,30089,74234,1512
1521332860.489,13.829,10.285,74.241,0.063,0,1.582,16384,19052032,1712,1733,1208,13.49,19.08,21.51,15188959232,3919872,252951195648,2648010752,151299497,194187487,3,0,111,4,766,0,34357637120,69998,128531,1502
1521332861.489,6.424,4.051,88.006,0.759,0,0.759,4096,23473152,753,612,608,12.97,18.88,21.43,14798295040,3928064,252953690112,3036172288,66767767,46687755,2,0,41,1,888,0,34357637120,37795,88305,1481
1521332862.489,7.31,12.342,73.228,6.044,0,1.076,18497536,49183232,1640,1587,1327,12.97,18.88,21.43,15217381376,3928064,252957261824,2613514240,48689255,29230266,0,6,80,414,2613,0,34357637120,74760,180380,1505
1521332863.489,11.674,6.293,69.729,11.517,0,0.787,2637824,50545664,1183,1171,1032,12.97,18.88,21.43,14919946240,3928064,252962304000,2905907200,30296674,23704043,0,4,40,56,1304,0,34357637120,52768,139938,1465
1521332864.489,14.155,14.155,65.964,4.876,0,0.849,212992,29844480,756,807,493,12.97,18.88,21.43,15021092864,3928064,252963692544,2803372032,84789372,86358947,8,0,32,7,943,0,34357637120,43461,77992,1465
1521332865.489,19.589,4.961,73.965,0.063,0,1.422,24576,7837184,1617,1685,1070,12.97,18.88,21.43,14833418240,3928064,252970311680,2984427520,180924033,239680978,1,0,32,6,302,0,34357637120,66065,75522,1465
1521332866.489,1.631,1.411,96.833,0.031,0,0.094,0,3943424,136,153,111,11.93,18.57,21.31,14879629312,3928064,252970561536,2937966592,12423601,9567890,12,0,96,0,173,0,34357637120,10438,16126,1505
1521332867.489,12.923,12.449,72.133,1.295,0,1.201,15540224,15751680,1595,1629,1180,11.93,18.57,21.31,15181520896,3936256,252988149760,2618478592,50418800,36750551,43,3,80,450,85,0,34357637120,73496,222838,1505
1521332868.489,17.029,9.821,72.112,0.283,0,0.755,1277952,65457664,806,927,560,11.93,18.57,21.31,15785713664,3936256,252993810432,2008625152,48321647,45420839,27,1,43,34,675,0,34357637120,42880,101926,1496
1521332869.489,38.722,7.846,48.181,3.986,0,1.265,2772992,64294912,1770,2082,1176,11.93,18.57,21.31,16120524800,3936256,253003812864,1663811584,96186569,142273148,18,0,37,74,725,0,34357637120,89729,107904,1489
1521332870.489,49.307,8.249,39.515,0.126,0,2.802,0,12828160,2292,2967,1696,11.93,18.57,21.31,16188661760,3936256,253015773184,1583714304,169199795,149552490,25,0,32,0,335,0,34357637120,121470,124106,1505
1521332871.489,48.684,12.877,26.229,7.231,0.032,4.948,131825664,16486912,4071,4456,3197,12.34,18.54,21.29,16115257344,3936256,253149405184,1523486720,304532978,364001802,28,4,48,1529,185,0,34357637120,180109,164510,1489
1521332872.489,26.061,10.766,59.88,1.805,0,1.488,24408064,10934272,1382,1938,1907,12.34,18.54,21.29,16143753216,3936256,253177536512,1466859520,119157854,67453688,8,0,80,316,127,0,34357637120,90759,162170,1513
1521332873.489,9.624,4.828,83.938,0.789,0,0.82,6131712,29302272,858,932,716,12.34,18.54,21.29,16218357760,3944448,253204926464,1364856832,66022996,60460832,4,0,16,126,368,0,34357637120,45328,121306,1505
1521332874.488,24.174,6.925,63.723,4.416,0,0.762,1093632,183087616,1382,1273,911,12.34,18.54,21.29,16376803328,3944448,253290737664,1120600064,200923985,212865891,7,10,0,25,2478,0,34357637120,71485,90392,1489
1521332875.489,6.711,3.529,80.529,8.948,0,0.284,675840,138281984,415,843,317,12.34,18.54,21.29,15864492032,3944448,253335056384,1588592640,101004726,77853994,1,7,48,23,1481,0,34357637120,29372,40276,1481
1521332876.489,12.05,12.744,68.486,6.025,0,0.694,2076672,159565312,951,1165,757,12.39,18.45,21.25,15435177984,3944448,253356785664,1996177408,83726059,68457063,6,5,16,66,1488,0,34357637120,52188,147506,1465
1521332877.489,17.746,5.305,72.971,2.652,0,1.326,823296,79529984,1195,1325,814,12.39,18.45,21.25,14832132096,3944448,253311270912,2644738048,133489673,179168657,11,0,0,22,984,0,34357637120,53411,65029,1409
1521332878.489,8.819,4.063,86.299,0.063,0,0.756,40960,20665856,861,730,596,12.39,18.45,21.25,14512902144,3944448,253315174400,2960064512,86828400,116914860,11,0,45,2,526,0,34357637120,33718,36331,1400
1521332879.489,5.914,5.033,87.26,1.321,0,0.472,45109248,20479488,634,890,401,12.39,18.45,21.25,14735736832,3952640,253412626432,2639769600,125444674,120003244,4,8,147,229,793,0,34357637120,29886,54290,1465
1521332880.489,9.819,12.965,72.418,3.368,0,1.43,227237888,110920192,2157,2261,1694,12.39,18.45,21.25,14958104576,3952640,253616160768,2213867520,136470530,169788981,0,0,32,1057,3964,0,34357637120,80847,241998,1457
1521332881.489,13.071,5.417,80.882,0.094,0,0.535,249856,32489472,948,905,899,11.48,18.16,21.14,15192190976,3952640,253635264512,1960677376,99831859,45093056,31,0,36,11,1039,0,34357637120,45561,116936,1469
1521332882.489,4.637,7.508,83.912,3.249,0,0.694,729088,53647872,965,1090,856,11.48,18.16,21.14,15192911872,3952640,253639004160,1956216832,31577264,22116827,3,1,129,24,1074,0,34357637120,47754,137301,1485
1521332883.489,13.199,17.442,68.448,0.314,0,0.597,163840,12326400,735,845,600,11.48,18.16,21.14,16221827072,3952640,253642350592,923955200,49193701,39706764,6,0,1258,5,477,0,34357637120,48064,115901,2045
1521332884.489,8.956,7.532,82.405,0.032,0,1.076,0,7328256,829,933,609,11.48,18.16,21.14,17009897472,3952640,253019033600,759201792,121961250,173841750,2,0,552,0,330,0,34357637120,45702,50438,2310
1521332885.489,4.774,3.478,91.053,0.063,0,0.632,1343488,3663360,728,662,584,11.48,18.16,21.14,17200754688,3960832,252834250752,753119232,57506214,77515699,1,0,89,22,195,0,34357637120,36769,64066,2353
1521332886.489,12.548,25,59.172,1.083,0,2.197,2113536,10025472,2905,2831,2317,12.64,18.29,21.16,18422153216,3772416,250830802944,1535356928,72985730,85605990,42,0,416,54,405,0,34357637120,124065,369665,2537
1521332887.489,9.781,16.926,67.069,4.319,0,1.905,6676480,36691456,2299,2239,1974,12.64,18.29,21.16,18546290688,3710976,250432573440,1809510400,65674546,51763475,5,0,192,148,1091,0,34357637120,100351,270256,2561
1521332888.489,5.764,4.22,70.898,18.583,0,0.535,8601600,44442624,549,548,461,12.64,18.29,21.16,17865678848,3710976,250444800000,2477895680,47151164,35370516,0,5,32,224,2689,0,34357637120,36343,86648,2505
1521332889.489,18.059,17.145,59.439,4.601,0,0.756,12468224,14545408,1156,1467,662,12.64,18.29,21.16,18528428032,3710976,250470891520,1789054976,136424249,88812444,16,0,96,274,478,0,34357637120,59209,138034,2521
1521332890.488,5.929,6.595,86.43,0.19,0.032,0.824,458752,9425920,869,916,736,12.64,18.29,21.16,18617995264,3678208,250164416512,2005995520,32442177,31148129,1,0,176,8,417,0,34357637120,47263,133066,2601
1521332891.489,9.678,20.366,60.845,7.03,0,2.081,5062656,29662720,1998,1949,1645,12.67,18.2,21.12,18330173440,3289088,247063252992,5395369984,44164476,32173398,8,10,208,94,2494,0,34357637120,94175,264103,2617
1521332892.489,9.536,5.021,77.202,6.694,0,1.547,856064,68874752,1135,1128,795,12.67,18.2,21.12,18167816192,3289088,246240591872,6380388352,150514439,231936864,1,0,112,24,2221,0,34357637120,57866,53904,2641
1521332893.489,6.424,11.297,80.728,0.38,0,1.171,2387968,41537024,1146,1121,920,12.67,18.2,21.12,17456410624,3289088,246242205696,7090180096,36255848,34856191,0,0,48,72,1106,0,34357637120,59258,141737,2371
1521332894.489,17.268,18.533,60.911,1.423,0,1.866,16551936,23074816,2252,2429,1715,12.67,18.2,21.12,17318592512,3289088,246182690816,7287513088,103248794,87021905,16,4,38,457,690,0,34357637120,99233,196975,2183
1521332895.489,6.831,8.412,83.808,0.506,0,0.443,3584000,14614016,558,521,432,12.67,18.2,21.12,16765870080,3289088,246190088192,7832838144,24666396,20133626,18,0,142,88,256,0,34357637120,38191,94752,1997
1521332896.489,7,11.467,80.108,0.063,0,1.362,0,17052160,1417,1367,1163,11.81,17.93,21.02,16122228736,3289088,246193819648,8472748032,34471845,27126720,0,0,108,0,552,0,34357637120,65988,172010,1841
1521332897.489,17.923,22.799,57.916,0.063,0,1.298,1171456,19019776,1493,1614,1213,11.81,17.93,21.02,16452943872,3297280,246130405376,8205438976,71794466,52281805,10,0,144,56,721,0,34357637120,74370,188746,1761
1521332898.489,16.815,10.299,65.13,4.8,0.032,2.924,3284992,74317824,2597,2526,1979,11.81,17.93,21.02,16550518784,3297280,246137610240,8100659200,180442349,202367215,0,2,48,73,2031,0,34357637120,113843,212898,1779
1521332899.489,11.897,12.405,73.414,0.857,0,1.428,589824,13426688,1786,1606,1496,11.81,17.93,21.02,16566910976,3297280,246132502528,8089374720,41640441,35995513,12,0,112,21,477,0,34357637120,78068,226796,1785
1521332900.489,13.853,21.584,63.459,0.032,0,1.073,12288,12350976,1739,1642,1322,11.81,17.93,21.02,17055477760,3297280,246119903232,7613407232,57926173,32299129,21,0,96,3,540,0,34357637120,70159,138549,1737
1521332901.489,25.288,25.897,44.391,0.064,0,4.359,176128,7229952,6127,6147,5025,13.59,18.2,21.08,17677316096,3297280,246125797376,6985674752,103052967,112327648,41,0,0,8,140,0,34357637120,240170,323193,1737
1521332902.489,5.712,8.078,85.011,0.252,0.032,0.915,12288,9361920,1053,958,934,13.59,18.2,21.08,14806568960,3297280,246123339776,9858879488,21753733,21169713,0,0,0,3,254,0,34357637120,50008,110851,1513
1521332903.489,1.349,2.353,94.948,1.192,0,0.157,40960,75650048,134,89,67,13.59,18.2,21.08,14744317952,3305472,246126354432,9918107648,9718498,9092855,3,2,146,9,1853,0,34357637120,12044,14072,1540
1521332904.489,9.1,14.477,66.465,8.368,0,1.591,106496,116519936,1918,1701,1500,13.59,18.2,21.08,14820978688,3305472,246126137344,9841664000,32807396,21401277,3,3,64,25,2048,0,34357637120,81128,264459,1509
1521332905.489,4.538,9.801,73.621,11.472,0,0.567,20893696,42569216,1019,1078,742,13.59,18.2,21.08,14889320448,3305472,246157991936,9741467648,53647914,47731374,11,6,110,386,1242,0,34357637120,42473,101943,1537
1521332906.489,3.017,3.174,89.598,3.96,0,0.251,25354240,7882752,326,341,347,12.58,17.91,20.98,14780948480,3305472,246176927744,9830903808,17242517,13583153,2,1,64,285,358,0,34357637120,20800,60625,1521
1521332907.489,3.426,5.531,89.912,0.566,0,0.566,2949120,6604288,674,692,612,12.58,17.91,20.98,14738010112,3305472,246181629952,9869139968,13824869,10878012,1,0,112,51,245,0,34357637120,34007,101485,1521
1521332908.489,4.603,8.386,85.435,0.757,0,0.82,2207744,11217920,954,976,766,12.58,17.91,20.98,14756007936,3305472,246185037824,9847734272,21931599,18275777,0,0,128,64,529,0,34357637120,43123,129548,1545
1521332909.489,8.73,12.762,75.683,1.46,0,1.365,10194944,52946944,1717,1687,1508,12.58,17.91,20.98,14904713216,3313664,246196072448,9687986176,43372106,31219653,1,8,80,290,1588,0,34357637120,76059,240956,1545
1521332910.489,2.512,4.553,76.954,15.761,0,0.22,2117632,124830720,350,405,309,12.58,17.91,20.98,14621794304,3313664,246197637120,9969340416,11594260,10209712,3,4,96,46,2148,0,34357637120,24662,46893,1545
1521332911.489,4.2,5.178,81.055,8.936,0.032,0.6,696320,139936256,929,950,750,11.73,17.65,20.87,14762229760,3313664,246197374976,9829167104,15364770,13491359,0,1,112,13,1100,0,34357637120,41362,131615,1585
1521332912.489,28.215,18.768,49.352,0.474,0,3.191,3600384,10206208,2727,2586,1833,11.73,17.65,20.87,16212176896,3313664,246201507840,8375087104,280418207,426387020,42,0,160,65,655,0,34357637120,116302,125097,1649
1521332913.489,54.997,11.251,26.273,0,0,7.48,16384,4141568,5351,4713,3549,11.73,17.65,20.87,16647598080,3313664,246562508800,7578664960,513537346,548021361,31,0,128,4,325,0,34357637120,209021,142623,1713
1521332914.489,53.01,11.314,28.049,0,0,7.627,0,4422656,4701,4461,3397,11.73,17.65,20.87,16829652992,3313664,247016480768,6942638080,528924856,527280557,34,0,16,0,387,0,34357637120,198615,149005,1721
1521332915.489,52.215,10.87,29.595,0,0,7.32,0,25783296,4437,4486,3459,11.73,17.65,20.87,16916512768,3321856,247341985792,6530265088,487574196,517495308,30,0,48,0,705,0,34357637120,196548,147516,1729
1521332916.489,40.816,11.065,41.132,1.043,0.032,5.912,12288,41499136,3530,3150,3253,11.92,17.59,20.84,17088299008,3321856,247738134528,5962330112,431241257,443177279,12,0,48,3,1025,0,34357637120,166627,167042,1753
1521332917.489,22.162,7.056,68.089,0,0,2.694,16384,2088960,2440,2305,2291,11.92,17.59,20.84,17089613824,3321856,248072601600,5626548224,382612309,366884879,12,0,0,4,86,0,34357637120,115609,144315,1753
1521332918.489,20.525,7.973,66.859,1.985,0,2.658,114688,16340480,2014,1865,2015,11.92,17.59,20.84,17144737792,3321856,248393596928,5250428928,369193160,271324339,7,0,16,14,2238,0,34357637120,104471,149375,1753
1521332919.489,19.878,6.498,70.327,0.96,0,2.337,8192,3590656,2023,1991,2011,11.92,17.59,20.84,17126014976,3321856,248705302528,4957446144,369888037,300356944,13,0,16,2,257,0,34357637120,99483,132623,1761
1521332920.489,20.269,7.024,69.885,0.449,0,2.373,5836800,245760,1921,1947,2077,11.92,17.59,20.84,17191567360,3330048,249030828032,4566360064,370296315,261459652,13,0,1,175,55,0,34357637120,98303,144337,1761
1521332921.489,19.79,6.936,70.856,0,0,2.418,49152,51559936,1906,1755,2098,11.12,17.33,20.74,17026703360,3330048,249443659776,4318392320,351750888,277110411,10,0,16,10,1331,0,34357637120,95332,125547,1753
1521332922.489,31.22,8.633,54.508,1.593,0,4.046,24576,61179392,2596,2707,2702,11.12,17.33,20.74,16880881664,3330048,249811668992,4096204800,468247084,447846850,19,1,0,5,1592,0,34357637120,124316,145766,1729
1521332923.489,18.473,7.248,61.225,10.936,0,2.117,4841472,87756288,1715,1788,1182,11.12,17.33,20.74,16748859392,3330048,250123579392,3916316672,348679587,247063085,9,1,8,74,672,0,34357637120,89217,146578,1729
1521332924.488,17.653,7.675,70.675,2.175,0,1.823,188416,20190208,1608,1517,1124,11.12,17.33,20.74,16772665344,3330048,250416885760,3599204352,326303074,157570821,11,9,0,24,1794,0,34357637120,81678,157232,1721
1521332925.489,17.29,5.657,73.442,2.141,0.032,1.438,0,5070848,1374,1453,957,11.12,17.33,20.74,16776765440,3330048,250716266496,3295723520,324663437,177236795,7,0,16,0,423,0,34357637120,75100,127967,1729
1521332926.489,17.753,5.714,74.992,0,0,1.541,0,76288,1729,1552,1109,10.31,17.06,20.63,16751661056,3338240,251006758912,3030327296,315013002,248277586,9,0,16,0,22,0,34357637120,82266,122943,1737
1521332927.489,18.912,8.512,69.408,0.928,0,2.24,1642496,49962496,2070,1986,1434,10.31,17.06,20.63,16843063296,3338240,251293007872,2652676096,316738538,249005264,9,0,16,48,1363,0,34357637120,96227,164444,1737
1521332928.489,19.006,7.692,71.25,0,0,2.051,0,3440640,2001,2064,1501,10.31,17.06,20.63,16816988160,3338240,251583135744,2388623360,323344536,288349491,10,0,16,0,84,0,34357637120,96157,146689,1721
1521332929.489,20.761,8.989,67.37,0.032,0,2.847,229376,7610368,2823,2852,2038,10.31,17.06,20.63,16941244416,3338240,251877466112,1970036736,328748653,374155509,12,0,0,6,44,0,34357637120,114969,162809,1713
1521332930.489,20.64,9.088,67.68,0,0,2.592,0,5554688,2874,2895,2292,10.31,17.06,20.63,16834076672,3338240,252175814656,1778855936,335336933,419284801,14,0,48,0,48,0,34357637120,118976,152173,1713
1521332931.489,20.532,9.513,66.72,0.192,0,3.043,2908160,1081344,3412,2887,2428,9.48,16.77,20.52,16948563968,3338240,252545789952,1294393344,303128129,443401150,7,0,1,39,30,0,34357637120,125869,161580,1705
1521332932.489,19.724,9.012,68.538,0,0,2.726,0,43068928,3617,3277,2627,9.48,16.77,20.52,16979542016,3346432,252824166400,985030656,304069586,553153675,17,0,16,0,1124,0,34357637120,136556,147193,1713
1521332933.489,22.24,10.304,63.968,0.064,0,3.424,98304,8615936,3861,3571,2794,9.48,16.77,20.52,16729530368,3346432,253104340992,954867712,313143841,602125561,10,0,32,3,124,0,34357637120,143728,152447,1713
1521332934.489,20.289,8.539,68.122,0,0.032,3.018,36864,21504,3997,3549,3090,9.48,16.77,20.52,16743981056,3346432,253395632128,649125888,320176023,650439813,11,0,16,9,7,0,34357637120,144847,126361,1721
1521332935.489,20.918,8.341,67.629,0,0,3.112,8192,1611776,3858,3279,2802,9.48,16.77,20.52,16707686400,3346432,253426483200,654569472,338125237,577284979,16,0,0,2,172,0,34357637120,136830,131632,1721
1521332936.489,21.561,8.829,66.283,0,0,3.327,4096,6371328,3636,3302,2572,9.05,16.56,20.43,16540336128,3325952,253488410624,760012800,340067486,568467950,17,0,0,1,111,0,34357637120,138080,131843,1705
1521332937.489,20.045,9.701,66.624,0.546,0,3.084,12288,18162688,3550,3349,2830,9.05,16.56,20.43,16617897984,3325952,253425037312,745824256,323854750,585118350,29,0,64,3,561,0,34357637120,140370,128892,1729
1521332938.488,25.585,14.556,56.14,0.224,0,3.495,1802240,3543552,3763,3477,2881,9.05,16.56,20.43,16994447360,3325952,253080285184,714027008,305724348,538062748,15,0,16,26,231,0,34357637120,146384,172027,1721
1521332939.489,21.913,13.116,60.461,0.032,0,4.479,8192,14025728,5328,4826,3969,9.05,16.56,20.43,17090875392,3325952,252960309248,737574912,305726390,871736775,14,0,48,2,301,0,34357637120,193718,153209,1737
1521332940.488,18.334,9.424,68.929,0.418,0,2.895,5083136,8969728,3656,3542,2903,9.05,16.56,20.43,17048289280,3325952,252996644864,743825408,282125432,570018381,15,0,0,143,292,0,34357637120,142923,149121,1729
1521332941.489,23.28,28.726,43.885,0.064,0,4.045,139264,12076544,5387,5429,4081,16.01,17.88,20.84,18100383744,3325952,251766386688,921989120,264804013,668180154,44,0,80,18,406,0,34357637120,195865,152365,1737
1521332942.488,32.519,25.19,33.947,0.539,0.032,7.773,364544,29126144,8164,7693,6321,16.01,17.88,20.84,17993891840,3325952,251481591808,1313275904,306214647,703785380,13,1,112,44,1952,0,34357637120,288316,229224,1739
1521332943.489,25.758,29.672,39.173,0.663,0,4.735,7385088,30971904,4764,4711,3801,16.01,17.88,20.84,19420065792,3334144,250188148736,1180536832,224379765,590323257,14,0,1205,176,1178,0,34357637120,181975,197843,2312
1521332944.489,39.404,22.208,33.82,1.332,0,3.236,11845632,22629888,3008,3062,2170,16.01,17.88,20.84,20156788736,3334144,249627058176,1004904448,173961372,193539740,68,4,427,223,1698,0,34357637120,137756,246366,2481
1521332945.489,22.827,9.328,64.183,1.719,0,1.942,1503232,2019840,1417,1257,1013,16.01,17.88,20.84,19865505792,3334144,249716510720,1206734848,133784031,84266728,9,0,0,51,53,0,34357637120,74216,152461,2457
1521332946.489,5.136,2.6,91.82,0.127,0,0.317,81920,1262592,921,706,688,14.73,17.58,20.72,19795128320,3334144,249759182848,1234440192,49638191,144115638,3,0,0,6,47,0,34357637120,44298,45289,2449
1521332947.489,7.235,14.534,75.039,2.212,0,0.979,761856,320366080,1162,949,994,14.73,17.58,20.72,18550603776,3334144,249790652416,2447495168,52013363,75088127,17,6,96,24,1607,0,34357637120,60441,123364,2369
1521332948.489,11.685,18.651,51.868,16.593,0,1.203,8691712,278914560,1495,1659,1054,14.73,17.58,20.72,19705118720,3334144,249815904256,1267728384,54469958,30626613,24,9,334,114,2210,0,34357637120,73218,199944,2537
1521332949.489,14.168,7.59,70.651,6.705,0,0.886,1593344,214179328,1311,1118,1054,14.73,17.58,20.72,19902648320,3342336,249776128000,1109966848,61770192,53217256,2,0,114,27,1410,0,34357637120,62768,113526,2585
1521332950.489,4.114,4.715,90.475,0.19,0,0.506,131072,318248960,607,502,386,14.73,17.58,20.72,19882176512,3342336,249782652928,1123913728,26651356,12100105,1,0,16,32,1677,0,34357637120,32993,93128,2577
1521332951.489,15.789,3.75,78.601,0.599,0,1.261,159744,362854912,1073,1038,658,14.67,17.52,20.69,19308650496,3342336,249818980352,1661112320,97433230,88474968,8,0,16,39,1658,0,34357637120,52758,59539,2529
1521332952.489,17.207,5.064,75.999,1.447,0,0.283,114688,297608704,488,378,128,14.67,17.52,20.69,19191808000,3342336,249846292480,1750642688,32811213,54644861,11,1,16,24,2345,0,34357637120,32246,33950,2529
1521332953.489,9.494,6.287,80.824,3.049,0,0.346,28672,374572544,806,515,349,14.67,17.52,20.69,18805530624,3342336,249863544832,2119667712,29820468,34758860,2,3,48,7,2014,0,34357637120,38119,60195,2385
1521332954.489,14.618,11.317,71.896,1.823,0,0.346,442368,329568256,399,378,233,14.67,17.52,20.69,18642567168,3342336,249608990720,2537185280,12088327,31445385,9,2,32,87,1796,0,34357637120,31096,62625,2393
1521332955.489,10.358,8.694,67.294,13.559,0,0.094,151552,253346816,39,239,9,14.67,17.52,20.69,18204184576,3350528,248660156416,3924393984,9565680,15103113,2,4,0,37,1520,0,34357637120,20049,23518,2337
1521332956.489,13.756,13.285,61.118,11.621,0,0.22,208896,591089152,179,485,142,14.93,17.53,20.67,16856973312,3350528,247659548672,6272212992,15072361,22416314,7,6,16,51,2989,0,34357637120,30889,33908,1905
1521332957.489,9.251,7.024,72.907,10.756,0,0.063,180224,184287232,52,153,36,14.93,17.53,20.67,16547540992,3350528,246479863808,7761330176,4863050,9392427,5,0,16,44,997,0,34357637120,17340,18451,1817
1521332958.489,10.498,8.587,80.069,0.783,0,0.063,335872,444645376,33,59,15,14.93,17.53,20.67,16521342976,3350528,244602875904,9664516096,3108303,3230139,5,1,32,82,2245,0,34357637120,17522,18894,1809
1521332959.489,9.059,7.833,79.836,3.114,0,0.157,249856,284139520,315,335,219,14.93,17.53,20.67,16492855296,3350528,243020607488,11275272192,11820368,8336361,7,0,16,61,1588,0,34357637120,25173,49823,1809
1521332960.489,9.646,8.237,81.365,0.626,0,0.125,12288,20519936,74,89,624,14.93,17.53,20.67,16030081024,3350528,241095843840,13662810112,9660580,29689738,4,0,0,3,684,0,34357637120,20196,28464,1641
1521332961.489,4.011,3.228,92.73,0,0,0.031,40960,3589120,104,86,163,13.74,17.24,20.56,15845568512,3358720,240128888832,14814269440,3685247,9663142,1,0,0,10,64,0,34357637120,10325,13412,1617
1521332962.489,0.502,0.502,98.997,0,0,0,16384,8192,40,75,25,13.74,17.24,20.56,15833042944,3358720,240128143360,14827540480,3144738,2750614,1,0,16,4,2,0,34357637120,5832,12238,1617
1521332963.488,0.376,0.972,98.652,0,0,0,0,1747968,26,83,10,13.74,17.24,20.56,15374778368,3358720,240128344064,15285604352,2726099,3867825,0,0,0,0,120,0,34357637120,5822,8724,1569
1521332964.489,0.501,1.44,97.401,0.438,0,0.219,0,31606272,157,169,102,13.74,17.24,20.56,15271563264,3358720,240128393216,15388770304,12967709,14890722,2,0,18,0,1245,0,34357637120,10555,15669,1555
1521332965.489,4.252,6.551,88.661,0,0,0.535,0,1318912,955,869,712,13.74,17.24,20.56,15419920384,3358720,240128864256,15239942144,16516089,11921983,1,0,78,0,172,0,34357637120,40226,133860,1561
1521332966.489,5.027,5.812,86.931,1.791,0.031,0.408,7614464,8467968,547,543,452,12.8,16.99,20.46,15419875328,3358720,240137347072,15231504384,20434887,13755329,1,0,191,181,495,0,34357637120,30403,81400,1609
1521332967.489,8.077,11.625,77.257,1.71,0,1.33,6791168,20358656,1746,1711,1426,12.8,16.99,20.46,15614611456,3366912,240149594112,15024513024,58047096,43959657,7,2,81,163,750,0,34357637120,73476,222986,1601
1521332968.489,22.915,18.269,56.334,0.796,0,1.687,16809984,34166272,1929,1963,1535,12.8,16.99,20.46,15798304768,3366912,240171433984,14818979840,66135559,95382248,17,0,32,283,727,0,34357637120,91997,174918,1545
1521332969.489,47.096,9.743,38.877,1.587,0,2.698,17600512,34418176,3159,3190,2015,12.8,16.99,20.46,16041091072,3366912,240194011136,14553616384,221116375,241916032,21,0,80,315,1159,0,34357637120,127891,123862,1553
1521332970.489,25.016,5.155,67.805,0.316,0,1.708,0,4233216,1737,1828,1024,12.8,16.99,20.46,15547490304,3366912,240539090944,14702137344,173829322,116710578,8,4,0,0,726,0,34357637120,84080,80068,1489
1521332971.489,1.569,1.098,93.881,3.295,0,0.157,2457600,15178240,119,127,166,11.93,16.74,20.36,15622000640,3366912,240543809536,14622908416,18998043,15320837,0,0,64,50,859,0,34357637120,9696,16942,1521
1521332972.489,10.463,11.251,76.395,0.567,0,1.324,2433024,29626368,1531,1449,1079,11.93,16.74,20.36,15938609152,3366912,240733110272,14116999168,82583885,60310663,35,1,95,20,642,0,34357637120,62513,164788,1547
1521332973.489,32.16,12.052,49.191,2.569,0,4.028,3735552,239407616,3441,3681,2009,11.93,16.74,20.36,15989223424,3375104,240458551296,14340935680,451412488,448960111,13,6,113,52,1179,0,34357637120,129223,177937,1585
1521332974.489,7.908,8.57,77.946,4.883,0,0.693,4001792,84512256,1026,996,798,11.93,16.74,20.36,16167071744,3375104,240476962816,14144675840,59952332,32026832,0,5,96,102,1866,0,34357637120,49199,132294,1617
1521332975.489,7.378,7.975,75.887,8.289,0,0.471,7884800,42527744,424,1238,316,11.93,16.74,20.36,14847250432,3375104,240491560960,15449899008,53255039,71733604,3,5,92,150,909,0,34357637120,30542,54275,1537
1521332976.489,20.645,19.191,53.715,4.995,0,1.454,33697792,62283264,1451,1814,1011,11.54,16.57,20.29,16706621440,3375104,240480518144,13601570816,149026564,298279722,9,0,52,497,1167,0,34357637120,71174,172544,1537
1521332977.489,8.647,6.094,84.301,0.064,0.032,0.862,8192,23763968,664,657,438,11.54,16.57,20.29,16701349888,3375104,240487067648,13600292864,65329499,114272476,14,0,64,1,724,0,34357637120,36562,116405,1553
